Id,Company_Name,Level,Parent,Partner_Type,Source,Industry_csimarket,NAICS_code,NAICS_code_2_digit
C2306,Equitable Financial Corp.,T1,Caterpillar Inc,Supplier,csimarket,S&Ls Savings Banks,522120,52
C2307,First Century Bankshares Inc,T1,Caterpillar Inc,Supplier,csimarket,Regional Banks,522110,52
C2308,Eltek Ltd,T1,Caterpillar Inc,Supplier,csimarket,Semiconductors,334413,33
C2309,Electro Sensors Inc,T1,Caterpillar Inc,Supplier,csimarket,Industrial Machinery and Components,3332,33
C2310,ELECTRONIC ARTS INC.,T1,Caterpillar Inc,Supplier,csimarket,Legacy,541611,54
C2311,Electronic Control Security Inc,T1,Caterpillar Inc,Supplier,csimarket,Miscellaneous Manufacturing,339,33
C2312,ELECTRONIC DATA SYSTEMS CORP.,T1,Caterpillar Inc,Supplier,csimarket,Legacy,541611,54
C2313,Electronic Systems Technology Inc,T1,Caterpillar Inc,Supplier,csimarket,Communications Equipment,3342,33
C2314,Electronics For Imaging Inc,T1,Caterpillar Inc,Supplier,csimarket,Computer Networks,541519,54
C2315,Element Solutions Inc,T1,Caterpillar Inc,Supplier,csimarket,Chemical Manufacturing,325,32
C2316,Cambridge Bancorp,T1,Caterpillar Inc,Supplier,csimarket,Commercial Banks,522110,52
C2317,Emagin Corp,T1,Caterpillar Inc,Supplier,csimarket,Semiconductors,334413,33
C2318,Caesarstone Ltd,T1,Caterpillar Inc,Supplier,csimarket,Construction Raw Materials,423320,42
C2319,"Emav Holdings, Inc.",T1,Caterpillar Inc,Supplier,csimarket,Auto & Truck Manufacturers,3361,33
C2320,Embassy Bancorp Inc,T1,Caterpillar Inc,Supplier,csimarket,Commercial Banks,522110,52
C2321,Embraer S a,T1,Caterpillar Inc,Supplier,csimarket,Aerospace & Defense,3364,33
C2322,Cambium Networks Corp,T1,Caterpillar Inc,Supplier,csimarket,Communications Equipment,3342,33
C2323,Emc Insurance Group Inc.,T1,Caterpillar Inc,Supplier,csimarket,Property & Casualty Insurance,524126,52
C2324,Emclaire Financial Corp,T1,Caterpillar Inc,Supplier,csimarket,Regional Banks,522110,52
C2325,Emcor Group Inc,T1,Caterpillar Inc,Supplier,csimarket,Construction Services,23,23
C2326,Emcore Corp,T1,Caterpillar Inc,Supplier,csimarket,Semiconductors,334413,33
C2327,Camden National Corp,T1,Caterpillar Inc,Supplier,csimarket,Regional Banks,522110,52
C2328,Cameco Corporation,T1,Caterpillar Inc,Supplier,csimarket,Metal Mining,2122,21
C2329,Campbell Soup Co,T1,Caterpillar Inc,Supplier,csimarket,Food Processing,311,31
C2330,Can Cal Resources Ltd,T1,Caterpillar Inc,Supplier,csimarket,Metal Mining,2122,21
C2331,Echelon Corp,T1,Caterpillar Inc,Supplier,csimarket,Computer Networks,541519,54
C2332,"Echo Automotive, Inc.",T1,Caterpillar Inc,Supplier,csimarket,Auto & Truck Parts,3363,33
C2333,Echostar Corporation,T1,Caterpillar Inc,Supplier,csimarket,Communications Equipment,3342,33
C2334,Canandaigua National Corporation,T1,Caterpillar Inc,Supplier,csimarket,Commercial Banks,522110,52
C2335,Canadian Pacific Railway Ltd,T1,Caterpillar Inc,Supplier,csimarket,Railroads,482111,48
C2336,Ecoark Holdings Inc,T1,Caterpillar Inc,Supplier,csimarket,Chemicals - Plastics & Rubber,326,32
C2337,Ecosphere Technologies Inc,T1,Caterpillar Inc,Supplier,csimarket,Construction & Mining Machinery,3331,33
C2338,Canadian National Railway Company,T1,Caterpillar Inc,Supplier,csimarket,Railroads,482111,48
C2339,"Edgewater Bancorp, Inc.",T1,Caterpillar Inc,Supplier,csimarket,S&Ls Savings Banks,522120,52
C2340,Edgewell Personal Care Company,T1,Caterpillar Inc,Supplier,csimarket,Industrial Machinery and Components,3332,33
C2341,Efleets Corp,T1,Caterpillar Inc,Supplier,csimarket,Auto & Truck Manufacturers,3361,33
C2342,Ekso Bionics Holdings inc,T1,Caterpillar Inc,Supplier,csimarket,Industrial Machinery and Components,3332,33
C2343,El Capitan Precious Metals Inc,T1,Caterpillar Inc,Supplier,csimarket,Metal Mining,2122,21
C2344,Elbit Systems Ltd,T1,Caterpillar Inc,Supplier,csimarket,Aerospace & Defense,3364,33
C2345,Eldorado Gold Corp,T1,Caterpillar Inc,Supplier,csimarket,Metal Mining,2122,21
C2346,Electrameccanica Vehicles Corp,T1,Caterpillar Inc,Supplier,csimarket,Auto & Truck Manufacturers,3361,33
C2347,Canadian Imperial Bank Of Commerce,T1,Caterpillar Inc,Supplier,csimarket,Money Center Banks,521,52
C2348,Calumet Specialty Products Partners L p,T1,Caterpillar Inc,Supplier,csimarket,Oil & Gas Integrated Operations,2111,21
C2349,California Resources Corp,T1,Caterpillar Inc,Supplier,csimarket,Legacy,541611,54
C2350,Emerge Energy Services Lp,T1,Caterpillar Inc,Supplier,csimarket,Construction Raw Materials,423320,42
C2351,"Enerpulse Technologies, Inc.",T1,Caterpillar Inc,Supplier,csimarket,Auto & Truck Parts,3363,33
C2352,"Engility Holdings, Inc.",T1,Caterpillar Inc,Supplier,csimarket,Aerospace & Defense,3364,33
C2353,Enova Systems Inc,T1,Caterpillar Inc,Supplier,csimarket,Auto & Truck Parts,3363,33
C2354,Enpro Industries Inc,T1,Caterpillar Inc,Supplier,csimarket,Miscellaneous Fabricated Products,332999,33
C2355,Enstar Group Ltd,T1,Caterpillar Inc,Supplier,csimarket,Property & Casualty Insurance,524126,52
C2356,Ensurge Inc,T1,Caterpillar Inc,Supplier,csimarket,Metal Mining,2122,21
C2357,Entegra Financial Corp.,T1,Caterpillar Inc,Supplier,csimarket,Regional Banks,522110,52
C2358,Entegris Inc,T1,Caterpillar Inc,Supplier,csimarket,Chemicals - Plastics & Rubber,326,32
C2359,Enterprise Bancorp Inc,T1,Caterpillar Inc,Supplier,csimarket,Regional Banks,522110,52
C2360,Enterprise Financial Services Corp,T1,Caterpillar Inc,Supplier,csimarket,Regional Banks,522110,52
C2361,Entertainment Gaming Asia Inc.,T1,Caterpillar Inc,Supplier,csimarket,Miscellaneous Manufacturing,339,33
C2362,Entourage Mining Ltd,T1,Caterpillar Inc,Supplier,csimarket,Construction Raw Materials,423320,42
C2363,Entree Resources Ltd,T1,Caterpillar Inc,Supplier,csimarket,Metal Mining,2122,21
C2364,Entropic Communications Inc,T1,Caterpillar Inc,Supplier,csimarket,Semiconductors,334413,33
C2365,Enviro Technologies Inc,T1,Caterpillar Inc,Supplier,csimarket,Industrial Machinery and Components,3332,33
C2366,Environmental Tectonics Corp,T1,Caterpillar Inc,Supplier,csimarket,Miscellaneous Manufacturing,339,33
C2367,"Eos Petro, Inc.",T1,Caterpillar Inc,Supplier,csimarket,Oil & Gas Integrated Operations,2111,21
C2368,Equillium Inc,T1,Caterpillar Inc,Supplier,csimarket,Legacy,541611,54
C2369,Enertopia Corp,T1,Caterpillar Inc,Supplier,csimarket,Industrial Machinery and Components,3332,33
C2370,Calais Resources Inc,T1,Caterpillar Inc,Supplier,csimarket,Metal Mining,2122,21
C2371,Emerson Electric Co,T1,Caterpillar Inc,Supplier,csimarket,Appliance & Tool,3352,33
C2372,"Calatlantic Group, Inc.",T1,Caterpillar Inc,Supplier,csimarket,Construction Services,23,23
C2373,Emerson Radio Corp,T1,Caterpillar Inc,Supplier,csimarket,Appliance & Tool,3352,33
C2374,Emperor Paper Industries Ltd.,T1,Caterpillar Inc,Supplier,csimarket,Paper & Paper Products,322,32
C2375,Empire Resources Inc,T1,Caterpillar Inc,Supplier,csimarket,Miscellaneous Fabricated Products,332999,33
C2376,Employers Holdings Inc,T1,Caterpillar Inc,Supplier,csimarket,Property & Casualty Insurance,524126,52
C2377,California First National Bancorp,T1,Caterpillar Inc,Supplier,csimarket,Commercial Banks,522110,52
C2378,Emulex Corp,T1,Caterpillar Inc,Supplier,csimarket,Computer Networks,541519,54
C2379,Emx Royalty Corp,T1,Caterpillar Inc,Supplier,csimarket,Metal Mining,2122,21
C2380,Enb Financial Corp,T1,Caterpillar Inc,Supplier,csimarket,Regional Banks,522110,52
C2381,Encore Wire Corp,T1,Caterpillar Inc,Supplier,csimarket,Miscellaneous Fabricated Products,332999,33
C2382,Endeavour Silver Corp,T1,Caterpillar Inc,Supplier,csimarket,Metal Mining,2122,21
C2383,Endurance Specialty Holdings Ltd.,T1,Caterpillar Inc,Supplier,csimarket,Property & Casualty Insurance,524126,52
C2384,Energizer Holdings Inc,T1,Caterpillar Inc,Supplier,csimarket,Industrial Machinery and Components,3332,33
C2385,Energy Focus Inc,T1,Caterpillar Inc,Supplier,csimarket,Electric & Wiring Equipment,42361,42
C2386,Energy Fuels Inc,T1,Caterpillar Inc,Supplier,csimarket,Construction Raw Materials,423320,42
C2387,Energy Recovery Inc,T1,Caterpillar Inc,Supplier,csimarket,Industrial Machinery and Components,3332,33
C2388,California Bancorp,T1,Caterpillar Inc,Supplier,csimarket,Regional Banks,522110,52
C2389,Caledonia Mining Corp Plc,T1,Caterpillar Inc,Supplier,csimarket,Metal Mining,2122,21
C2390,"First Capital Bancorp, Inc.",T1,Caterpillar Inc,Supplier,csimarket,Regional Banks,522110,52
C2391,First Choice Bancorp,T1,Caterpillar Inc,Supplier,csimarket,Regional Banks,522110,52
C2392,Eaton Corporation Plc,T1,Caterpillar Inc,Supplier,csimarket,Miscellaneous Manufacturing,339,33
C2393,Gencor Industries Inc,T1,Caterpillar Inc,Supplier,csimarket,Construction & Mining Machinery,3331,33
C2394,Brookline Bancorp inc,T1,Caterpillar Inc,Supplier,csimarket,S&Ls Savings Banks,522120,52
C2395,Garrett Motion Inc,T1,Caterpillar Inc,Supplier,csimarket,Auto & Truck Parts,3363,33
C2396,Brocade Communications Systems Inc,T1,Caterpillar Inc,Supplier,csimarket,Computer Networks,541519,54
C2397,Gatx Corporation,T1,Caterpillar Inc,Supplier,csimarket,Railroads,482111,48
C2398,Broadwind Inc,T1,Caterpillar Inc,Supplier,csimarket,Miscellaneous Fabricated Products,332999,33
C2399,Gbt Technologies Inc,T1,Caterpillar Inc,Supplier,csimarket,Semiconductors,334413,33
C2400,Gcp Applied Technologies Inc,T1,Caterpillar Inc,Supplier,csimarket,Chemical Manufacturing,325,32
C2401,Genasys Inc,T1,Caterpillar Inc,Supplier,csimarket,Appliance & Tool,3352,33
C2402,Gencorp Inc,T1,Caterpillar Inc,Supplier,csimarket,Chemical Manufacturing,325,32
C2403,Frederick County Bancorp Inc,T1,Caterpillar Inc,Supplier,csimarket,Money Center Banks,521,52
C2404,Generac Holdings Inc,T1,Caterpillar Inc,Supplier,csimarket,Miscellaneous Fabricated Products,332999,33
C2405,General Cable Corp,T1,Caterpillar Inc,Supplier,csimarket,Electric & Wiring Equipment,42361,42
C2406,Broadway Financial Corp De,T1,Caterpillar Inc,Supplier,csimarket,S&Ls Savings Banks,522120,52
C2407,General Dynamics Corporation,T1,Caterpillar Inc,Supplier,csimarket,Aerospace & Defense,3364,33
C2408,General Electric Co,T1,Caterpillar Inc,Supplier,csimarket,Conglomerates,541214,54
C2409,General Mills Inc,T1,Caterpillar Inc,Supplier,csimarket,Food Processing,311,31
C2410,General Moly Inc,T1,Caterpillar Inc,Supplier,csimarket,Metal Mining,2122,21
C2411,General Motors Company,T1,Caterpillar Inc,Supplier,csimarket,Auto & Truck Manufacturers,3361,33
C2412,"Galenfeha, Inc.",T1,Caterpillar Inc,Supplier,csimarket,Electric & Wiring Equipment,42361,42
C2413,Brooks Automation Inc,T1,Caterpillar Inc,Supplier,csimarket,Industrial Machinery and Components,3332,33
C2414,Fuwei Films holdings Co Ltd,T1,Caterpillar Inc,Supplier,csimarket,Chemical Manufacturing,325,32
C2415,Futurefuel Corp,T1,Caterpillar Inc,Supplier,csimarket,Chemical Manufacturing,325,32
C2416,"FREESCALE SEMICONDUCTOR, INC.",T1,Caterpillar Inc,Supplier,csimarket,Legacy,541611,54
C2417,Freightcar America Inc,T1,Caterpillar Inc,Supplier,csimarket,Railroads,482111,48
C2418,Freshpet Inc,T1,Caterpillar Inc,Supplier,csimarket,Food Processing,311,31
C2419,Friedman Industries Inc,T1,Caterpillar Inc,Supplier,csimarket,Iron & Steel,3311,33
C2420,Fs Bancorp inc,T1,Caterpillar Inc,Supplier,csimarket,Regional Banks,522110,52
C2421,Fsb Bancorp Inc,T1,Caterpillar Inc,Supplier,csimarket,Regional Banks,522110,52
C2422,"Fuel Systems Solutions, Inc.",T1,Caterpillar Inc,Supplier,csimarket,Auto & Truck Parts,3363,33
C2423,Fuel Tech Inc,T1,Caterpillar Inc,Supplier,csimarket,Miscellaneous Manufacturing,339,33
C2424,Fuelcell Energy Inc,T1,Caterpillar Inc,Supplier,csimarket,Industrial Machinery and Components,3332,33
C2425,Fuling Global Inc,T1,Caterpillar Inc,Supplier,csimarket,Chemicals - Plastics & Rubber,326,32
C2426,Fuller H B Co,T1,Caterpillar Inc,Supplier,csimarket,Chemical Manufacturing,325,32
C2427,Fulton Financial Corp,T1,Caterpillar Inc,Supplier,csimarket,Money Center Banks,521,52
C2428,Bryn Mawr Bank Corp,T1,Caterpillar Inc,Supplier,csimarket,Regional Banks,522110,52
C2429,Furmanite Corp,T1,Caterpillar Inc,Supplier,csimarket,Construction Services,23,23
C2430,Fuse Group Holding Inc,T1,Caterpillar Inc,Supplier,csimarket,Metal Mining,2122,21
C2431,"Fushi Copperweld, Inc.",T1,Caterpillar Inc,Supplier,csimarket,Iron & Steel,3311,33
C2432,Future Fintech Group Inc,T1,Caterpillar Inc,Supplier,csimarket,Food Processing,311,31
C2433,General Steel Holdings Inc,T1,Caterpillar Inc,Supplier,csimarket,Iron & Steel,3311,33
C2434,Genesee and Wyoming Inc,T1,Caterpillar Inc,Supplier,csimarket,Railroads,482111,48
C2435,Gentex Corporation,T1,Caterpillar Inc,Supplier,csimarket,Auto & Truck Parts,3363,33
C2436,Global Gold Corp,T1,Caterpillar Inc,Supplier,csimarket,Metal Mining,2122,21
C2437,Global-tech Advanced Innovations Inc.,T1,Caterpillar Inc,Supplier,csimarket,Furniture & Fixtures,3372,33
C2438,Globe Specialty Metals Inc,T1,Caterpillar Inc,Supplier,csimarket,Miscellaneous Fabricated Products,332999,33
C2439,Gold Dynamics Corp.,T1,Caterpillar Inc,Supplier,csimarket,Metal Mining,2122,21
C2440,Gold Fields Ltd,T1,Caterpillar Inc,Supplier,csimarket,Metal Mining,2122,21
C2441,Gold & Gemstone Mining Inc.,T1,Caterpillar Inc,Supplier,csimarket,Metal Mining,2122,21
C2442,Gold Lakes Corp.,T1,Caterpillar Inc,Supplier,csimarket,Metal Mining,2122,21
C2443,Gold Party Payday Inc,T1,Caterpillar Inc,Supplier,csimarket,Metal Mining,2122,21
C2444,Gold Resource Corp,T1,Caterpillar Inc,Supplier,csimarket,Metal Mining,2122,21
C2445,Gold Standard Ventures Corp,T1,Caterpillar Inc,Supplier,csimarket,Construction Raw Materials,423320,42
C2446,Golden Enterprises Inc,T1,Caterpillar Inc,Supplier,csimarket,Food Processing,311,31
C2447,Golden Global Corp.,T1,Caterpillar Inc,Supplier,csimarket,Metal Mining,2122,21
C2448,Golden Minerals Co,T1,Caterpillar Inc,Supplier,csimarket,Metal Mining,2122,21
C2449,Golden Phoenix Minerals Inc,T1,Caterpillar Inc,Supplier,csimarket,Metal Mining,2122,21
C2450,Golden Queen Mining Co Ltd,T1,Caterpillar Inc,Supplier,csimarket,Metal Mining,2122,21
C2451,Golden River Resources Corp.,T1,Caterpillar Inc,Supplier,csimarket,Metal Mining,2122,21
C2452,Golden Star Resource Corp,T1,Caterpillar Inc,Supplier,csimarket,Metal Mining,2122,21
C2453,Goldfield Corp,T1,Caterpillar Inc,Supplier,csimarket,Construction Services,23,23
C2454,Global Indemnity Limited,T1,Caterpillar Inc,Supplier,csimarket,Property & Casualty Insurance,524126,52
C2455,"Global Food Technologies, Inc.",T1,Caterpillar Inc,Supplier,csimarket,Industrial Machinery and Components,3332,33
C2456,Gentherm Incorporated,T1,Caterpillar Inc,Supplier,csimarket,Auto & Truck Parts,3363,33
C2457,"Global Brass & Copper Holdings, Inc.",T1,Caterpillar Inc,Supplier,csimarket,Miscellaneous Fabricated Products,332999,33
C2458,Gentor Resources Inc,T1,Caterpillar Inc,Supplier,csimarket,Metal Mining,2122,21
C2459,Broadview Networks Holdings Inc,T1,Caterpillar Inc,Supplier,csimarket,Computer Networks,541519,54
C2460,Genuine Parts Co,T1,Caterpillar Inc,Supplier,csimarket,Automotive Aftermarket,8111,81
C2461,Geo Js Tech Group Corp.,T1,Caterpillar Inc,Supplier,csimarket,Metal Mining,2122,21
C2462,"George Risk Industries, Inc.",T1,Caterpillar Inc,Supplier,csimarket,Communications Equipment,3342,33
C2463,"Georgetown Bancorp, Inc.",T1,Caterpillar Inc,Supplier,csimarket,Regional Banks,522110,52
C2464,Geospace Technologies Corp,T1,Caterpillar Inc,Supplier,csimarket,Industrial Machinery and Components,3332,33
C2465,Gerdau S a,T1,Caterpillar Inc,Supplier,csimarket,Iron & Steel,3311,33
C2466,German American Bancorp Inc,T1,Caterpillar Inc,Supplier,csimarket,Regional Banks,522110,52
C2467,Gevo Inc,T1,Caterpillar Inc,Supplier,csimarket,Chemical Manufacturing,325,32
C2468,Broadcom Inc,T1,Caterpillar Inc,Supplier,csimarket,Semiconductors,334413,33
C2469,Broadcom Corp,T1,Caterpillar Inc,Supplier,csimarket,Semiconductors,334413,33
C2470,Gibraltar Industries Inc,T1,Caterpillar Inc,Supplier,csimarket,Iron & Steel,3311,33
C2471,Gilat Satellite Networks Ltd,T1,Caterpillar Inc,Supplier,csimarket,Communications Equipment,3342,33
C2472,Brinx Resources Ltd,T1,Caterpillar Inc,Supplier,csimarket,Metal Mining,2122,21
C2473,Glacier Bancorp Inc,T1,Caterpillar Inc,Supplier,csimarket,Money Center Banks,521,52
C2474,Glen Burnie Bancorp,T1,Caterpillar Inc,Supplier,csimarket,Regional Banks,522110,52
C2475,Freeport mcmoran Inc,T1,Caterpillar Inc,Supplier,csimarket,Metal Mining,2122,21
C2476,Fraternity Community Bancorp Inc,T1,Caterpillar Inc,Supplier,csimarket,Regional Banks,522110,52
C2477,First Citizens Bancshares Inc,T1,Caterpillar Inc,Supplier,csimarket,Money Center Banks,521,52
C2478,First Seacoast Bancorp,T1,Caterpillar Inc,Supplier,csimarket,S&Ls Savings Banks,522120,52
C2479,First Nbc Bank Holding Co,T1,Caterpillar Inc,Supplier,csimarket,Commercial Banks,522110,52
C2480,First Niagara Financial Group Inc,T1,Caterpillar Inc,Supplier,csimarket,Money Center Banks,521,52
C2481,First Northern Community Bancorp,T1,Caterpillar Inc,Supplier,csimarket,Regional Banks,522110,52
C2482,First Northwest Bancorp,T1,Caterpillar Inc,Supplier,csimarket,Regional Banks,522110,52
C2483,First Ottawa Bancshares Inc,T1,Caterpillar Inc,Supplier,csimarket,Regional Banks,522110,52
C2484,First Reliance Bancshares Inc,T1,Caterpillar Inc,Supplier,csimarket,Regional Banks,522110,52
C2485,First Robinson Financial Corp,T1,Caterpillar Inc,Supplier,csimarket,Regional Banks,522110,52
C2486,First Savings Financial Group inc,T1,Caterpillar Inc,Supplier,csimarket,S&Ls Savings Banks,522120,52
C2487,First Security Group Inc,T1,Caterpillar Inc,Supplier,csimarket,Regional Banks,522110,52
C2488,Franklin Wireless Corp,T1,Caterpillar Inc,Supplier,csimarket,Communications Equipment,3342,33
C2489,"First Sentry Bancshares, Inc.",T1,Caterpillar Inc,Supplier,csimarket,Regional Banks,522110,52
C2490,First South Bancorp Inc,T1,Caterpillar Inc,Supplier,csimarket,Regional Banks,522110,52
C2491,First United Corporation,T1,Caterpillar Inc,Supplier,csimarket,Regional Banks,522110,52
C2492,First Us Bancshares Inc,T1,Caterpillar Inc,Supplier,csimarket,Commercial Banks,522110,52
C2493,First West Virginia Bancorp Inc,T1,Caterpillar Inc,Supplier,csimarket,Regional Banks,522110,52
C2494,Firstmerit Corp,T1,Caterpillar Inc,Supplier,csimarket,Money Center Banks,521,52
C2495,"Fitweiser Holdings, Inc.",T1,Caterpillar Inc,Supplier,csimarket,Computer Networks,541519,54
C2496,Btu International Inc,T1,Caterpillar Inc,Supplier,csimarket,Semiconductors,334413,33
C2497,First National Corp,T1,Caterpillar Inc,Supplier,csimarket,Commercial Banks,522110,52
C2498,First Midwest Bancorp Inc,T1,Caterpillar Inc,Supplier,csimarket,Money Center Banks,521,52
C2499,First Mid Bancshares Inc,T1,Caterpillar Inc,Supplier,csimarket,Regional Banks,522110,52
C2500,First Merchants Corp,T1,Caterpillar Inc,Supplier,csimarket,Regional Banks,522110,52
C2501,First Clover Leaf Financial Corp.,T1,Caterpillar Inc,Supplier,csimarket,Regional Banks,522110,52
C2502,First Colombia Gold Corp.,T1,Caterpillar Inc,Supplier,csimarket,Metal Mining,2122,21
C2503,First Commonwealth Financial Corp,T1,Caterpillar Inc,Supplier,csimarket,Regional Banks,522110,52
C2504,First Community Bankshares Inc,T1,Caterpillar Inc,Supplier,csimarket,Regional Banks,522110,52
C2505,"First Connecticut Bancorp, Inc.",T1,Caterpillar Inc,Supplier,csimarket,Regional Banks,522110,52
C2506,First Corp,T1,Caterpillar Inc,Supplier,csimarket,Metal Mining,2122,21
C2507,First Farmers & Merchants Corp,T1,Caterpillar Inc,Supplier,csimarket,Regional Banks,522110,52
C2508,"First Federal Of Northern Michigan Bancorp, Inc.",T1,Caterpillar Inc,Supplier,csimarket,Regional Banks,522110,52
